,order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
760,761,303,502,5,250.0,50.0
761,762,304,365,5,299.95,59.99
762,763,304,1004,1,399.98,399.98
763,764,304,365,2,119.98,59.99
764,765,304,1073,1,199.99,199.99
765,766,305,116,1,44.99,44.99
766,767,306,191,1,99.99,99.99
767,768,306,403,1,129.99,129.99
768,769,307,191,3,299.97,99.99
769,770,307,365,2,119.98,59.99
770,771,307,502,5,250.0,50.0
771,772,307,403,1,129.99,129.99
772,773,307,906,2,49.98,24.99
773,774,308,365,5,299.95,59.99
774,775,308,365,4,239.96,59.99
775,776,311,1014,3,149.94,49.98
776,777,311,282,5,159.95,31.99
777,778,311,1004,1,399.98,399.98
778,779,311,365,4,239.96,59.99
779,780,311,818,2,95.98,47.99
780,781,312,957,1,299.98,299.98
781,782,312,897,3,74.97,24.99
782,783,313,627,2,79.98,39.99
783,784,313,1014,2,99.96,49.98
784,785,314,1073,1,199.99,199.99
785,786,314,957,1,299.98,299.98
786,787,314,567,5,125.0,25.0
787,788,314,365,2,119.98,59.99
788,789,315,1014,3,149.94,49.98
789,790,315,365,1,59.99,59.99
790,791,315,1073,1,199.99,199.99
791,792,315,191,4,399.96,99.99
792,793,316,403,1,129.99,129.99
793,794,318,403,1,129.99,129.99
794,795,319,627,5,199.95,39.99
795,796,319,627,3,119.97,39.99
796,797,320,403,1,129.99,129.99
797,798,320,1073,1,199.99,199.99
798,799,321,365,5,299.95,59.99
799,800,323,365,3,179.97,59.99
800,801,323,1004,1,399.98,399.98
801,802,323,1014,5,249.9,49.98
802,803,323,403,1,129.99,129.99
803,804,324,1004,1,399.98,399.98
804,805,324,1014,4,199.92,49.98
805,806,324,502,5,250.0,50.0
806,807,325,835,4,127.96,31.99
807,808,325,1014,3,149.94,49.98
808,809,326,627,2,79.98,39.99
809,810,326,365,4,239.96,59.99
810,811,327,502,3,150.0,50.0
811,812,327,1073,1,199.99,199.99
812,813,327,365,2,119.98,59.99
813,814,327,403,1,129.99,129.99
814,815,327,365,4,239.96,59.99
815,816,328,1073,1,199.99,199.99
816,817,328,278,5,224.95,44.99
817,818,328,365,1,59.99,59.99
818,819,330,957,1,299.98,299.98
819,820,330,1014,1,49.98,49.98
820,821,330,365,3,179.97,59.99
821,822,330,1014,1,49.98,49.98
822,823,330,403,1,129.99,129.99
823,824,332,502,3,150.0,50.0
824,825,332,1073,1,199.99,199.99
825,826,332,365,5,299.95,59.99
826,827,333,365,1,59.99,59.99
827,828,333,191,2,199.98,99.99
828,829,333,957,1,299.98,299.98
829,830,333,403,1,129.99,129.99
830,831,334,191,5,499.95,99.99
831,832,334,502,2,100.0,50.0
832,833,335,1004,1,399.98,399.98
833,834,335,365,4,239.96,59.99
834,835,335,191,3,299.97,99.99
835,836,335,365,1,59.99,59.99
836,837,335,1014,4,199.92,49.98
837,838,336,957,1,299.98,299.98
838,839,337,1014,5,249.9,49.98
839,840,337,502,3,150.0,50.0
840,841,338,191,4,399.96,99.99
841,842,338,957,1,299.98,299.98
842,843,338,365,4,239.96,59.99
843,844,338,627,4,159.96,39.99
844,845,339,924,1,15.99,15.99
845,846,339,365,5,299.95,59.99
846,847,339,1004,1,399.98,399.98
847,848,339,977,1,29.99,29.99
848,849,342,365,2,119.98,59.99
849,850,343,502,5,250.0,50.0
850,851,343,502,4,200.0,50.0
851,852,343,403,1,129.99,129.99
852,853,345,957,1,299.98,299.98
853,854,345,1004,1,399.98,399.98
854,855,345,1004,1,399.98,399.98
855,856,347,502,3,150.0,50.0
856,857,348,1073,1,199.99,199.99
857,858,349,1073,1,199.99,199.99
858,859,349,403,1,129.99,129.99
859,860,349,502,2,100.0,50.0
860,861,349,191,5,499.95,99.99
861,862,350,365,5,299.95,59.99
862,863,350,1073,1,199.99,199.99
863,864,350,1014,2,99.96,49.98
864,865,350,365,3,179.97,59.99
865,866,350,1014,1,49.98,49.98
866,867,351,1014,3,149.94,49.98
867,868,351,1004,1,399.98,399.98
868,869,351,403,1,129.99,129.99
869,870,351,191,3,299.97,99.99
870,871,351,924,4,63.96,15.99
871,872,352,365,1,59.99,59.99
872,873,352,1004,1,399.98,399.98
873,874,352,821,5,259.95,51.99
874,875,352,627,1,39.99,39.99
875,876,352,1004,1,399.98,399.98
876,877,353,365,3,179.97,59.99
877,878,353,1014,4,199.92,49.98
878,879,353,1014,1,49.98,49.98
879,880,353,403,1,129.99,129.99
880,881,354,957,1,299.98,299.98
881,882,355,957,1,299.98,299.98
882,883,355,1014,5,249.9,49.98
883,884,356,1014,4,199.92,49.98
884,885,356,502,1,50.0,50.0
885,886,356,565,2,140.0,70.0
886,887,356,191,2,199.98,99.99
887,888,357,273,1,27.99,27.99
888,889,357,1073,1,199.99,199.99
889,890,358,365,2,119.98,59.99
890,891,358,502,1,50.0,50.0
891,892,358,1014,5,249.9,49.98
892,893,358,365,3,179.97,59.99
893,894,359,924,4,63.96,15.99
894,895,359,191,4,399.96,99.99
895,896,359,365,2,119.98,59.99
896,897,359,502,3,150.0,50.0
897,898,359,403,1,129.99,129.99
898,899,360,1073,1,199.99,199.99
899,900,360,1014,3,149.94,49.98
900,901,360,365,1,59.99,59.99
901,902,360,1073,1,199.99,199.99
902,903,360,1014,4,199.92,49.98
903,904,362,1073,1,199.99,199.99
904,905,362,1004,1,399.98,399.98
905,906,362,502,4,200.0,50.0
906,907,362,403,1,129.99,129.99
907,908,363,1073,1,199.99,199.99
908,909,363,191,2,199.98,99.99
909,910,363,1004,1,399.98,399.98
910,911,363,191,2,199.98,99.99
911,912,364,1004,1,399.98,399.98
912,913,364,502,1,50.0,50.0
913,914,365,403,1,129.99,129.99
914,915,366,365,3,179.97,59.99
915,916,366,1073,1,199.99,199.99
916,917,366,403,1,129.99,129.99
917,918,367,627,3,119.97,39.99
918,919,367,1004,1,399.98,399.98
919,920,367,191,2,199.98,99.99
920,921,367,572,5,199.95,39.99
921,922,367,627,2,79.98,39.99
922,923,368,403,1,129.99,129.99
923,924,368,828,5,159.95,31.99
924,925,368,957,1,299.98,299.98
925,926,368,365,2,119.98,59.99
926,927,370,365,3,179.97,59.99
927,928,370,365,3,179.97,59.99
928,929,372,403,1,129.99,129.99
929,930,372,957,1,299.98,299.98
930,931,373,1004,1,399.98,399.98
931,932,373,502,1,50.0,50.0
932,933,373,502,1,50.0,50.0
933,934,373,365,2,119.98,59.99
934,935,375,565,1,70.0,70.0
935,936,375,93,1,24.99,24.99
936,937,376,1014,1,49.98,49.98
937,938,376,365,4,239.96,59.99
938,939,376,1004,1,399.98,399.98
939,940,376,502,2,100.0,50.0
940,941,377,1073,1,199.99,199.99
941,942,378,1014,1,49.98,49.98
942,943,378,627,3,119.97,39.99
943,944,378,835,1,31.99,31.99
944,945,378,1073,1,199.99,199.99
945,946,381,810,5,99.95,19.99
946,947,382,1004,1,399.98,399.98
947,948,382,191,3,299.97,99.99
948,949,383,627,5,199.95,39.99
949,950,383,403,1,129.99,129.99
950,951,383,1073,1,199.99,199.99
951,952,384,957,1,299.98,299.98
952,953,384,365,4,239.96,59.99
953,954,384,191,3,299.97,99.99
954,955,384,1073,1,199.99,199.99
955,956,385,191,1,99.99,99.99
956,957,385,627,3,119.97,39.99
957,958,385,957,1,299.98,299.98
958,959,385,627,1,39.99,39.99
959,960,385,365,3,179.97,59.99
960,961,386,1004,1,399.98,399.98
961,962,386,1014,3,149.94,49.98
962,963,387,1014,5,249.9,49.98
963,964,388,627,3,119.97,39.99
964,965,389,1014,4,199.92,49.98
965,966,389,1014,4,199.92,49.98
966,967,389,191,3,299.97,99.99
967,968,390,642,3,90.0,30.0
968,969,390,1004,1,399.98,399.98
969,970,390,1014,2,99.96,49.98
970,971,390,403,1,129.99,129.99
971,972,391,403,1,129.99,129.99
972,973,392,627,5,199.95,39.99
973,974,392,365,3,179.97,59.99
974,975,392,403,1,129.99,129.99
975,976,392,1004,1,399.98,399.98
976,977,392,365,5,299.95,59.99
977,978,393,957,1,299.98,299.98
978,979,394,502,1,50.0,50.0
979,980,395,172,4,120.0,30.0
980,981,396,135,4,88.0,22.0
981,982,396,728,3,195.0,65.0
982,983,397,1073,1,199.99,199.99
983,984,397,828,2,63.98,31.99
984,985,398,957,1,299.98,299.98
985,986,398,502,1,50.0,50.0
986,987,398,957,1,299.98,299.98
987,988,398,1004,1,399.98,399.98
988,989,399,365,5,299.95,59.99
989,990,399,1004,1,399.98,399.98
990,991,399,957,1,299.98,299.98
991,992,399,1073,1,199.99,199.99
992,993,399,703,3,59.97,19.99
993,994,401,403,1,129.99,129.99
994,995,402,1014,3,149.94,49.98
995,996,402,1014,5,249.9,49.98
996,997,402,1004,1,399.98,399.98
997,998,403,502,3,150.0,50.0
998,999,403,1014,4,199.92,49.98
999,1000,403,365,3,179.97,59.99
1000,1001,403,957,1,299.98,299.98
1001,1002,403,1073,1,199.99,199.99
1002,1003,404,502,4,200.0,50.0
1003,1004,404,1073,1,199.99,199.99
1004,1005,404,191,5,499.95,99.99
1005,1006,404,1014,5,249.9,49.98
1006,1007,404,365,1,59.99,59.99
1007,1008,405,627,3,119.97,39.99
1008,1009,405,403,1,129.99,129.99
1009,1010,405,1014,5,249.9,49.98
1010,1011,405,191,2,199.98,99.99
1011,1012,407,403,1,129.99,129.99
1012,1013,407,1014,1,49.98,49.98
1013,1014,407,1014,4,199.92,49.98
1014,1015,408,365,1,59.99,59.99
1015,1016,409,403,1,129.99,129.99
1016,1017,409,191,1,99.99,99.99
1017,1018,410,191,5,499.95,99.99
1018,1019,411,957,1,299.98,299.98
1019,1020,411,627,5,199.95,39.99
1020,1021,411,502,4,200.0,50.0
1021,1022,413,1014,5,249.9,49.98
1022,1023,413,1014,3,149.94,49.98
1023,1024,413,502,4,200.0,50.0
1024,1025,413,1073,1,199.99,199.99
1025,1026,413,703,2,39.98,19.99
1026,1027,414,191,5,499.95,99.99
1027,1028,414,403,1,129.99,129.99
1028,1029,414,502,3,150.0,50.0
1029,1030,414,403,1,129.99,129.99
1030,1031,414,502,1,50.0,50.0
1031,1032,415,365,1,59.99,59.99
1032,1033,415,797,1,17.99,17.99
1033,1034,415,1073,1,199.99,199.99
1034,1035,416,1073,1,199.99,199.99
1035,1036,417,957,1,299.98,299.98
1036,1037,417,403,1,129.99,129.99
1037,1038,417,191,5,499.95,99.99
1038,1039,417,1004,1,399.98,399.98
1039,1040,417,1014,1,49.98,49.98
1040,1041,418,403,1,129.99,129.99
1041,1042,418,502,1,50.0,50.0
1042,1043,418,1004,1,399.98,399.98
1043,1044,419,1073,1,199.99,199.99
1044,1045,419,957,1,299.98,299.98
1045,1046,419,1073,1,199.99,199.99
1046,1047,419,191,2,199.98,99.99
1047,1048,421,1004,1,399.98,399.98
1048,1049,422,1014,4,199.92,49.98
1049,1050,422,1004,1,399.98,399.98
1050,1051,423,1014,5,249.9,49.98
1051,1052,423,957,1,299.98,299.98
1052,1053,424,365,3,179.97,59.99
1053,1054,425,778,4,99.96,24.99
1054,1055,427,365,4,239.96,59.99
1055,1056,427,1073,1,199.99,199.99
1056,1057,427,627,4,159.96,39.99
1057,1058,427,627,5,199.95,39.99
1058,1059,427,627,2,79.98,39.99
1059,1060,428,403,1,129.99,129.99
1060,1061,428,365,3,179.97,59.99
1061,1062,428,403,1,129.99,129.99
1062,1063,428,502,4,200.0,50.0
1063,1064,429,365,4,239.96,59.99
1064,1065,429,627,5,199.95,39.99
1065,1066,429,567,5,125.0,25.0
1066,1067,430,957,1,299.98,299.98
1067,1068,430,365,2,119.98,59.99
1068,1069,430,957,1,299.98,299.98
1069,1070,430,403,1,129.99,129.99
1070,1071,430,1014,1,49.98,49.98
1071,1072,431,365,4,239.96,59.99
1072,1073,431,1004,1,399.98,399.98
1073,1074,432,797,3,53.97,17.99
1074,1075,432,1073,1,199.99,199.99
1075,1076,433,502,3,150.0,50.0
1076,1077,436,1004,1,399.98,399.98
1077,1078,436,1014,3,149.94,49.98
1078,1079,436,627,2,79.98,39.99
1079,1080,437,365,2,119.98,59.99
1080,1081,437,365,3,179.97,59.99
1081,1082,437,502,5,250.0,50.0
1082,1083,437,957,1,299.98,299.98
1083,1084,438,365,2,119.98,59.99
1084,1085,441,403,1,129.99,129.99
1085,1086,441,191,4,399.96,99.99
1086,1087,441,957,1,299.98,299.98
1087,1088,441,365,5,299.95,59.99
1088,1089,442,957,1,299.98,299.98
1089,1090,442,1073,1,199.99,199.99
1090,1091,442,502,5,250.0,50.0
1091,1092,442,191,4,399.96,99.99
1092,1093,442,627,2,79.98,39.99
1093,1094,443,1004,1,399.98,399.98
1094,1095,443,191,2,199.98,99.99
1095,1096,443,957,1,299.98,299.98
1096,1097,444,1004,1,399.98,399.98
1097,1098,446,1004,1,399.98,399.98
1098,1099,447,957,1,299.98,299.98
1099,1100,449,502,1,50.0,50.0
1100,1101,449,957,1,299.98,299.98
1101,1102,449,365,1,59.99,59.99
1102,1103,449,502,5,250.0,50.0
1103,1104,450,502,1,50.0,50.0
1104,1105,451,365,5,299.95,59.99
1105,1106,451,365,3,179.97,59.99
1106,1107,451,1073,1,199.99,199.99
1107,1108,451,1073,1,199.99,199.99
1108,1109,451,1014,4,199.92,49.98
1109,1110,453,1004,1,399.98,399.98
1110,1111,454,1073,1,199.99,199.99
1111,1112,455,1004,1,399.98,399.98
1112,1113,455,627,3,119.97,39.99
1113,1114,455,1014,2,99.96,49.98
1114,1115,455,1073,1,199.99,199.99
1115,1116,456,365,5,299.95,59.99
1116,1117,456,403,1,129.99,129.99
1117,1118,456,1014,3,149.94,49.98
1118,1119,456,365,2,119.98,59.99
1119,1120,458,172,1,30.0,30.0
1120,1121,458,365,1,59.99,59.99
1121,1122,458,1014,5,249.9,49.98
1122,1123,458,957,1,299.98,299.98
1123,1124,459,564,2,60.0,30.0
1124,1125,459,365,4,239.96,59.99
1125,1126,461,1004,1,399.98,399.98
1126,1127,462,1073,1,199.99,199.99
1127,1128,462,1004,1,399.98,399.98
1128,1129,463,365,4,239.96,59.99
1129,1130,463,502,5,250.0,50.0
1130,1131,463,627,1,39.99,39.99
1131,1132,463,191,3,299.97,99.99
1132,1133,465,1014,2,99.96,49.98
1133,1134,465,403,1,129.99,129.99
1134,1135,465,403,1,129.99,129.99
1135,1136,466,1004,1,399.98,399.98
1136,1137,466,403,1,129.99,129.99
1137,1138,466,627,1,39.99,39.99
1138,1139,466,403,1,129.99,129.99
1139,1140,466,1073,1,199.99,199.99
1140,1141,467,1014,5,249.9,49.98
1141,1142,467,627,3,119.97,39.99
1142,1143,467,403,1,129.99,129.99
1143,1144,467,403,1,129.99,129.99
1144,1145,467,403,1,129.99,129.99
1145,1146,468,886,3,74.97,24.99
1146,1147,468,502,5,250.0,50.0
1147,1148,468,1004,1,399.98,399.98
1148,1149,470,502,2,100.0,50.0
1149,1150,470,1014,2,99.96,49.98
1150,1151,470,1014,3,149.94,49.98
1151,1152,470,1014,3,149.94,49.98
1152,1153,471,627,1,39.99,39.99
1153,1154,471,403,1,129.99,129.99
1154,1155,472,502,5,250.0,50.0
1155,1156,472,627,1,39.99,39.99
1156,1157,472,957,1,299.98,299.98
1157,1158,473,365,5,299.95,59.99
1158,1159,473,1014,1,49.98,49.98
1159,1160,473,191,5,499.95,99.99
1160,1161,474,1014,4,199.92,49.98
1161,1162,474,502,3,150.0,50.0
1162,1163,474,1073,1,199.99,199.99
1163,1164,474,905,1,24.99,24.99
1164,1165,474,1014,4,199.92,49.98
1165,1166,475,191,5,499.95,99.99
1166,1167,475,1014,3,149.94,49.98
1167,1168,476,1073,1,199.99,199.99
1168,1169,477,1073,1,199.99,199.99
1169,1170,477,1073,1,199.99,199.99
1170,1171,477,502,3,150.0,50.0
1171,1172,477,365,5,299.95,59.99
1172,1173,477,1004,1,399.98,399.98
1173,1174,478,1073,1,199.99,199.99
1174,1175,479,502,1,50.0,50.0
1175,1176,479,191,1,99.99,99.99
1176,1177,479,1004,1,399.98,399.98
1177,1178,479,1073,1,199.99,199.99
1178,1179,480,502,1,50.0,50.0
1179,1180,480,627,2,79.98,39.99
1180,1181,480,365,3,179.97,59.99
1181,1182,480,957,1,299.98,299.98
1182,1183,481,502,2,100.0,50.0
1183,1184,482,564,1,30.0,30.0
1184,1185,483,821,5,259.95,51.99
1185,1186,483,957,1,299.98,299.98
1186,1187,483,191,1,99.99,99.99
1187,1188,484,957,1,299.98,299.98
1188,1189,484,957,1,299.98,299.98
1189,1190,485,502,2,100.0,50.0
1190,1191,485,1004,1,399.98,399.98
1191,1192,485,403,1,129.99,129.99
1192,1193,485,1004,1,399.98,399.98
1193,1194,485,403,1,129.99,129.99
1194,1195,486,365,4,239.96,59.99
1195,1196,486,365,2,119.98,59.99
1196,1197,486,977,4,119.96,29.99
1197,1198,486,1004,1,399.98,399.98
1198,1199,486,957,1,299.98,299.98
1199,1200,487,1073,1,199.99,199.99
1200,1201,487,403,1,129.99,129.99
1201,1202,487,403,1,129.99,129.99
1202,1203,487,957,1,299.98,299.98
1203,1204,488,957,1,299.98,299.98
1204,1205,489,957,1,299.98,299.98
1205,1206,490,365,1,59.99,59.99
1206,1207,490,1004,1,399.98,399.98
1207,1208,491,502,2,100.0,50.0
1208,1209,491,1073,1,199.99,199.99
1209,1210,492,191,2,199.98,99.99
1210,1211,492,403,1,129.99,129.99
1211,1212,492,957,1,299.98,299.98
1212,1213,492,1004,1,399.98,399.98
1213,1214,493,1004,1,399.98,399.98
1214,1215,493,1073,1,199.99,199.99
1215,1216,493,1004,1,399.98,399.98
1216,1217,493,403,1,129.99,129.99
1217,1218,494,1014,3,149.94,49.98
1218,1219,494,403,1,129.99,129.99
1219,1220,495,728,2,130.0,65.0
1220,1221,495,191,4,399.96,99.99
1221,1222,495,191,4,399.96,99.99
1222,1223,496,365,1,59.99,59.99
1223,1224,496,502,3,150.0,50.0
1224,1225,496,821,1,51.99,51.99
1225,1226,496,403,1,129.99,129.99
1226,1227,496,1014,1,49.98,49.98
1227,1228,497,792,3,44.97,14.99
1228,1229,498,957,1,299.98,299.98
1229,1230,498,403,1,129.99,129.99
1230,1231,499,1073,1,199.99,199.99
1231,1232,499,906,2,49.98,24.99
1232,1233,499,502,3,150.0,50.0
1233,1234,499,502,4,200.0,50.0
1234,1235,500,1073,1,199.99,199.99
1235,1236,500,365,3,179.97,59.99
1236,1237,500,502,1,50.0,50.0
1237,1238,500,365,1,59.99,59.99
1238,1239,500,1014,2,99.96,49.98
1239,1240,501,771,5,199.95,39.99
1240,1241,502,924,2,31.98,15.99
1241,1242,503,1073,1,199.99,199.99
1242,1243,503,1073,1,199.99,199.99
1243,1244,504,1014,5,249.9,49.98
1244,1245,504,403,1,129.99,129.99
1245,1246,504,502,4,200.0,50.0
1246,1247,504,728,4,260.0,65.0
1247,1248,505,1014,4,199.92,49.98
1248,1249,506,191,1,99.99,99.99
1249,1250,506,403,1,129.99,129.99
1250,1251,506,502,5,250.0,50.0
1251,1252,506,1004,1,399.98,399.98
1252,1253,506,365,1,59.99,59.99
1253,1254,508,1004,1,399.98,399.98
1254,1255,508,93,5,124.95,24.99
1255,1256,508,135,5,110.0,22.0
1256,1257,508,957,1,299.98,299.98
1257,1258,509,502,5,250.0,50.0
1258,1259,509,893,2,49.98,24.99
1259,1260,509,1014,3,149.94,49.98
1260,1261,509,1004,1,399.98,399.98
1261,1262,510,1004,1,399.98,399.98
1262,1263,510,502,2,100.0,50.0
1263,1264,510,886,2,49.98,24.99
1264,1265,510,365,5,299.95,59.99
1265,1266,511,276,5,159.95,31.99
1266,1267,511,365,3,179.97,59.99
1267,1268,511,403,1,129.99,129.99
1268,1269,512,365,1,59.99,59.99
1269,1270,512,1004,1,399.98,399.98
1270,1271,513,403,1,129.99,129.99
1271,1272,513,365,2,119.98,59.99
1272,1273,513,403,1,129.99,129.99
1273,1274,513,191,2,199.98,99.99
1274,1275,515,1004,1,399.98,399.98
1275,1276,516,502,4,200.0,50.0
1276,1277,516,403,1,129.99,129.99
1277,1278,516,1004,1,399.98,399.98
1278,1279,517,957,1,299.98,299.98
1279,1280,517,172,1,30.0,30.0
1280,1281,517,957,1,299.98,299.98
1281,1282,517,365,3,179.97,59.99
1282,1283,517,1004,1,399.98,399.98
1283,1284,518,957,1,299.98,299.98
1284,1285,519,1073,1,199.99,199.99
1285,1286,519,1014,3,149.94,49.98
1286,1287,520,957,1,299.98,299.98
1287,1288,520,502,4,200.0,50.0
1288,1289,521,627,4,159.96,39.99
1289,1290,521,957,1,299.98,299.98
1290,1291,521,957,1,299.98,299.98
1291,1292,521,1014,3,149.94,49.98
1292,1293,522,502,5,250.0,50.0
1293,1294,522,365,2,119.98,59.99
1294,1295,524,1014,1,49.98,49.98
1295,1296,524,403,1,129.99,129.99
1296,1297,524,365,1,59.99,59.99
1297,1298,524,1014,4,199.92,49.98
1298,1299,525,1014,2,99.96,49.98
1299,1300,525,365,2,119.98,59.99
1300,1301,525,906,1,24.99,24.99
1301,1302,525,1004,1,399.98,399.98
1302,1303,526,403,1,129.99,129.99
1303,1304,527,403,1,129.99,129.99
1304,1305,527,1014,1,49.98,49.98
1305,1306,527,1073,1,199.99,199.99
1306,1307,527,1014,3,149.94,49.98
1307,1308,528,1004,1,399.98,399.98
1308,1309,528,403,1,129.99,129.99
1309,1310,529,403,1,129.99,129.99
1310,1311,529,1004,1,399.98,399.98
1311,1312,529,627,2,79.98,39.99
1312,1313,529,502,2,100.0,50.0
1313,1314,529,365,3,179.97,59.99
1314,1315,530,1073,1,199.99,199.99
1315,1316,530,771,2,79.98,39.99
1316,1317,530,1004,1,399.98,399.98
1317,1318,530,502,4,200.0,50.0
1318,1319,531,502,5,250.0,50.0
1319,1320,531,1014,5,249.9,49.98
1320,1321,532,365,5,299.95,59.99
1321,1322,532,365,5,299.95,59.99
1322,1323,532,627,4,159.96,39.99
1323,1324,534,502,1,50.0,50.0
1324,1325,535,365,5,299.95,59.99
1325,1326,535,502,1,50.0,50.0
1326,1327,535,1004,1,399.98,399.98
1327,1328,536,365,5,299.95,59.99
1328,1329,536,191,5,499.95,99.99
1329,1330,536,627,1,39.99,39.99
1330,1331,536,403,1,129.99,129.99
1331,1332,537,191,2,199.98,99.99
1332,1333,537,1004,1,399.98,399.98
1333,1334,537,502,2,100.0,50.0
1334,1335,537,564,5,150.0,30.0
1335,1336,538,365,5,299.95,59.99
1336,1337,538,365,4,239.96,59.99
1337,1338,538,1014,1,49.98,49.98
1338,1339,538,1004,1,399.98,399.98
1339,1340,538,403,1,129.99,129.99
1340,1341,539,1073,1,199.99,199.99
1341,1342,539,365,4,239.96,59.99
1342,1343,539,365,1,59.99,59.99
1343,1344,540,44,1,59.99,59.99
1344,1345,540,403,1,129.99,129.99
1345,1346,540,957,1,299.98,299.98
1346,1347,540,627,3,119.97,39.99
1347,1348,541,957,1,299.98,299.98
1348,1349,542,365,2,119.98,59.99
1349,1350,542,403,1,129.99,129.99
1350,1351,542,403,1,129.99,129.99
1351,1352,542,403,1,129.99,129.99
1352,1353,543,403,1,129.99,129.99
1353,1354,543,365,1,59.99,59.99
1354,1355,544,1004,1,399.98,399.98
1355,1356,544,403,1,129.99,129.99
1356,1357,545,502,1,50.0,50.0
1357,1358,545,365,5,299.95,59.99
1358,1359,545,502,2,100.0,50.0
1359,1360,546,403,1,129.99,129.99
1360,1361,546,365,2,119.98,59.99
1361,1362,546,1073,1,199.99,199.99
1362,1363,546,93,1,24.99,24.99
1363,1364,546,1073,1,199.99,199.99
1364,1365,547,249,2,109.94,54.97
1365,1366,547,627,2,79.98,39.99
1366,1367,547,1073,1,199.99,199.99
1367,1368,547,365,4,239.96,59.99
1368,1369,548,502,3,150.0,50.0
1369,1370,548,403,1,129.99,129.99
1370,1371,548,403,1,129.99,129.99
1371,1372,549,977,1,29.99,29.99
1372,1373,549,502,5,250.0,50.0
1373,1374,549,502,1,50.0,50.0
1374,1375,549,627,4,159.96,39.99
1375,1376,549,1004,1,399.98,399.98
1376,1377,550,365,3,179.97,59.99
1377,1378,550,957,1,299.98,299.98
1378,1379,551,502,4,200.0,50.0
1379,1380,551,403,1,129.99,129.99
1380,1381,551,273,5,139.95,27.99
1381,1382,552,1014,1,49.98,49.98
1382,1383,554,502,5,250.0,50.0
1383,1384,555,365,2,119.98,59.99
1384,1385,555,1004,1,399.98,399.98
1385,1386,555,191,2,199.98,99.99
1386,1387,556,502,2,100.0,50.0
1387,1388,556,564,5,150.0,30.0
1388,1389,556,627,2,79.98,39.99
1389,1390,556,957,1,299.98,299.98
1390,1391,557,365,5,299.95,59.99
1391,1392,557,728,1,65.0,65.0
1392,1393,557,502,4,200.0,50.0
1393,1394,557,365,3,179.97,59.99
1394,1395,558,1004,1,399.98,399.98
1395,1396,560,502,5,250.0,50.0
1396,1397,560,825,1,31.99,31.99
1397,1398,560,403,1,129.99,129.99
1398,1399,561,502,2,100.0,50.0
1399,1400,562,403,1,129.99,129.99
1400,1401,562,502,3,150.0,50.0
1401,1402,562,1004,1,399.98,399.98
1402,1403,563,403,1,129.99,129.99
1403,1404,563,1073,1,199.99,199.99
1404,1405,565,793,5,74.95,14.99
1405,1406,565,365,5,299.95,59.99
1406,1407,567,403,1,129.99,129.99
1407,1408,567,235,2,69.98,34.99
1408,1409,568,191,1,99.99,99.99
1409,1410,568,1014,3,149.94,49.98
1410,1411,568,365,4,239.96,59.99
1411,1412,568,1073,1,199.99,199.99
1412,1413,571,172,3,90.0,30.0
1413,1414,571,1014,3,149.94,49.98
1414,1415,571,957,1,299.98,299.98
1415,1416,572,1004,1,399.98,399.98
1416,1417,572,403,1,129.99,129.99
1417,1418,575,365,1,59.99,59.99
1418,1419,575,1014,5,249.9,49.98
1419,1420,577,365,1,59.99,59.99
1420,1421,577,191,1,99.99,99.99
1421,1422,579,1004,1,399.98,399.98
1422,1423,579,282,2,63.98,31.99
1423,1424,580,365,5,299.95,59.99
1424,1425,580,1004,1,399.98,399.98
1425,1426,580,1004,1,399.98,399.98
1426,1427,580,502,2,100.0,50.0
